date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:58	387209/387209	---M--	200	added ('OK')	image/png	etag:%227cee8d8b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/fondo_azul.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/fondo_azul.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:27:59	496/496	---M--	200	added ('OK')	image/svg+xml	etag:%222e5bc9919a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/blanco/v_blanco.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/blanco/v_blanco.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:27:59	16106/16106	---M--	200	added ('OK')	image/png	etag:%229cf51ba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_p1.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_p1.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:27:59	15845/15845	---M--	200	added ('OK')	image/png	etag:%2251b554ba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_p2.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_p2.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:00	16457/16457	---M--	200	added ('OK')	image/png	etag:%22c38558ba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_p3.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_p3.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:00	14261/14261	---M--	200	added ('OK')	image/png	etag:%22ed445bba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_p4.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_p4.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:01	120336/120336	---M--	200	added ('OK')	image/png	etag:%222340838b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_millon_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_millon_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:01	29537/29537	---M--	200	added ('OK')	image/png	etag:%22e7d7738b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_libre_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_libre_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:01	214281/214281	---M--	200	added ('OK')	image/png	etag:%2244a5948b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/fondo_azul_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/fondo_azul_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:02	964/964	---M--	200	added ('OK')	image/svg+xml	etag:%22e73ec63e19a6d81:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/banner_azul_movil.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/banner_azul_movil.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:03	1928173/1928173	---M--	200	added ('OK')	image/svg+xml	etag:%221343a63e19a6d81:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/img_banner_movil.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/img_banner_movil.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:04	119112/119112	---M--	200	added ('OK')	image/png	etag:%22ccbe548b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_alcancia.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_alcancia.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:04	1930282/1930282	---M--	200	added ('OK')	image/svg+xml	etag:%226d9c504019a6d81:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/banner_home_2000.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/banner_home_2000.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:04	169110/169110	---M--	200	added ('OK')	image/png	etag:%2225b4535b78d91:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/Travel.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/Travel.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:04	1928949/1928949	---M--	200	added ('OK')	image/svg+xml	etag:%22fcda23e19a6d81:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/img_banner.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/img_banner.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:05	105248/105248	---M--	200	added ('OK')	image/png	etag:%221b84b6b125dd91:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/CompraEnCuotas1.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/CompraEnCuotas1.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:05	157058/157058	---M--	200	added ('OK')	image/png	etag:%2245132b5b78d91:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/Lector.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/Lector.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:06	166476/166476	---M--	200	added ('OK')	image/png	etag:%22b424cc81b048da1:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/Efectivo.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/Efectivo.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:06	124097/124097	---M--	200	added ('OK')	image/png	etag:%2267945f8b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_dpf.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_dpf.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:06	1123/1123	---M--	200	added ('OK')	image/svg+xml	etag:%22d748e49919a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/check_ok.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/check_ok.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:07	85572/85572	---M--	200	added ('OK')	image/png	etag:%22bb52598b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_alcancia_m.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_alcancia_m.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:07	126697/126697	---M--	200	added ('OK')	image/png	etag:%2270e2575b78d91:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/Travel_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/Travel_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:07	121261/121261	---M--	200	added ('OK')	image/png	etag:%228292f5b78d91:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/Lector_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/Lector_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:08	83799/83799	---M--	200	added ('OK')	image/jpeg	etag:%22e30b9a87d61d91:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/pago_cuotas.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/pago_cuotas.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:08	140015/140015	---M--	200	added ('OK')	image/png	etag:%22bf91aee1be48da1:0%22	https://www.bcp.com.bo/Content/images/Tarjeta/EfectivoMovil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Tarjeta/EfectivoMovil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:09	106855/106855	---M--	200	added ('OK')	image/png	etag:%2275a6698b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_dpf_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_dpf_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:09	1076/1076	---M--	200	added ('OK')	image/png	etag:%22ce982f69d6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/check_ok_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/check_ok_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:10	262305/262305	---M--	200	added ('OK')	image/png	etag:%22fd6fb2149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/millon.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/millon.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:10	65730/65730	---M--	200	added ('OK')	image/png	etag:%228ae272149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/cuenta.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/cuenta.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:11	371303/371303	---M--	200	added ('OK')	image/png	etag:%22999a93149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/familia.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/familia.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:11	317340/317340	---M--	200	added ('OK')	image/png	etag:%22bed864149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/catar_2022.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/catar_2022.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:11	61399/61399	---M--	200	added ('OK')	image/jpeg	etag:%22f990c18afff5d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/yape.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/yape.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:12	279502/279502	---M--	200	added ('OK')	image/png	etag:%228fb36a1e9373d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/ArteSumaPagos.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/ArteSumaPagos.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:12	192123/192123	---M--	200	added ('OK')	image/jpeg	etag:%226bb26d149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/ContigoBCP.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/ContigoBCP.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:12	145933/145933	---M--	200	added ('OK')	image/jpeg	etag:%2228e6f2ae9053d91:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/banner_home_Bcp.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/banner_home_Bcp.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:13	89379/89379	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:28:13%20GMT	https://www.bcp.com.bo/Content/images/Banners/Banner_TodoListo.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners/Banner_TodoListo.html	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:13	252608/252608	---M--	200	added ('OK')	image/png	etag:%221ab533248b1cda1:0%22	https://www.bcp.com.bo/Content/images/Novedades/TuSueldoCuenta.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/TuSueldoCuenta.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:13	147044/147044	---M--	200	added ('OK')	image/png	etag:%2220b6a0169f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/promoMillon_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/promoMillon_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:14	46096/46096	---M--	200	added ('OK')	image/png	etag:%2288177f149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/cuenta_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/cuenta_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:14	222535/222535	---M--	200	added ('OK')	image/png	etag:%22dcceaa149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/familia_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/familia_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:15	192271/192271	---M--	200	added ('OK')	image/png	etag:%22721a6b149f6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/catar_2022_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/catar_2022_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:15	57360/57360	---M--	200	added ('OK')	image/jpeg	etag:%22ff52b8b0cf6d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/yape_movil.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/yape_movil.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:15	25216/25216	---M--	200	added ('OK')	image/jpeg	etag:%228bd6d8af3c83d91:0%22	https://www.bcp.com.bo/Content/images/Novedades/SumaPago_Mobile.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/SumaPago_Mobile.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:16	191469/191469	---M--	200	added ('OK')	image/jpeg	etag:%22fbc0e71e78fed81:0%22	https://www.bcp.com.bo/Content/images/Novedades/ContigoBCP_Movil.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/ContigoBCP_Movil.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:16	115248/115248	---M--	200	added ('OK')	image/jpeg	etag:%2278897de09153d91:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/banner_home_movil_Bcp.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/banner_home_movil_Bcp.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:16	89379/89379	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:28:16%20GMT	https://www.bcp.com.bo/Content/images/Banners/Banner_Todo_Listo_Mobile.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners/Banner_Todo_Listo_Mobile.html	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:17	168470/168470	---M--	200	added ('OK')	image/png	etag:%228fabb843a53da1:0%22	https://www.bcp.com.bo/Content/images/Novedades/TuSueldoCuenta_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Novedades/TuSueldoCuenta_movil.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:17	196412/196412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22af7ef0dfa29ad31:0%22	https://www.bcp.com.bo/fonts/Flaticon.eot	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/Flaticon.eot	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:18	196412/196412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22af7ef0dfa29ad31:0%22	https://www.bcp.com.bo/fonts/Flaticon.eot?	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/Flaticond41d.eot	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:18	120184/120184	---M--	200	added ('OK')	application/font-woff	etag:%2279caeadfa29ad31:0%22	https://www.bcp.com.bo/fonts/Flaticon.woff	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/Flaticon.woff	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:19	196236/196236	---M--	200	added ('OK')	application/octet-stream	etag:%22769e8dfa29ad31:0%22	https://www.bcp.com.bo/fonts/Flaticon.ttf	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/Flaticon.ttf	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:19	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a30f6af5b73d31:0%22	https://www.bcp.com.bo/fonts/fontawesome-webfont-d980c2ce.eot?v=4.7.0	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/fontawesome-webfont-d980c2ce3e6e.eot	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:20	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a30f6af5b73d31:0%22	https://www.bcp.com.bo/fonts/fontawesome-webfont-d980c2ce.eot?	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/fontawesome-webfont-d980c2ced41d.eot	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:20	1529944/1529944	---M--	200	added ('OK')	image/svg+xml	etag:%223baeb1dea29ad31:0%22	https://www.bcp.com.bo/fonts/Flaticon.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/Flaticon.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:20	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%22235ff2af5b73d31:0%22	https://www.bcp.com.bo/fonts/fontawesome-webfont-d6f48cba.woff2?v=4.7.0	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/fontawesome-webfont-d6f48cba3e6e.woff2	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:21	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%22d514f0af5b73d31:0%22	https://www.bcp.com.bo/fonts/fontawesome-webfont-28b78224.woff?v=4.7.0	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/fontawesome-webfont-28b782243e6e.woff	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:21	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%227151efaf5b73d31:0%22	https://www.bcp.com.bo/fonts/fontawesome-webfont-13b1eab6.ttf?v=4.7.0	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/fontawesome-webfont-13b1eab63e6e.ttf	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:22	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22c8c2f1af5b73d31:0%22	https://www.bcp.com.bo/fonts/fontawesome-webfont-98a8aa5c.svg?v=4.7.0	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/fontawesome-webfont-98a8aa5c3e6e.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:22	47360/47360	---M--	200	added ('OK')	application/octet-stream	etag:%22cef3f6af5b73d31:0%22	https://www.bcp.com.bo/fonts/JustMeAgainDownHere.ttf	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/fonts/JustMeAgainDownHere.ttf	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:22	180/180	---M--	200	added ('OK')	image/svg+xml	etag:%2291a928ccad6ed31:0%22	https://www.bcp.com.bo/Content/images/diagonal-white-a7951cd0.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/diagonal-white-a7951cd0.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:23	165872/165872	---M--	200	added ('OK')	image/png	etag:%22923d65db474d51:0%22	https://www.bcp.com.bo/Content/images/comunidad-83096d69.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/comunidad-83096d69.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:23	34822/34822	---M--	200	added ('OK')	image/png	etag:%22ea5e546dd65d51:0%22	https://www.bcp.com.bo/Content/images/fourth-background-42874a63.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/fourth-background-42874a63.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:28:23	4135/4135	---M--	200	added ('OK')	image/jpeg	etag:%228ff17fb58b40d81:0%22	https://www.bcp.com.bo/Content/images/fourth-pattern-16ad26d8.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/fourth-pattern-16ad26d8.jpg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
